Brand,Model,Year,Power,Engine,Mileage,count
Maruti,Eeco,2014,73.0,1196.0,15.1,3
Maruti,Eeco,2015,73.0,1196.0,15.1,1
Maruti,Eeco,2015,63.0,1196.0,20.0,1
Maruti,Eeco,2016,73.0,1196.0,15.1,3
Maruti,Eeco,2017,73.0,1196.0,15.1,5
Maruti,Eeco,2018,73.0,1196.0,15.1,2
Maruti,Eeco,2019,73.0,1196.0,15.1,1
Maruti,Ertiga,2012,88.76,1248.0,20.77,6
Maruti,Ertiga,2012,93.7,1373.0,16.02,4
Maruti,Ertiga,2012,88.8,1248.0,20.77,3
Maruti,Ertiga,2012,91.1,1373.0,17.5,1
Maruti,Ertiga,2013,88.8,1248.0,20.77,5
Maruti,Ertiga,2013,88.76,1248.0,20.77,4
Maruti,Ertiga,2013,88.5,1248.0,25.47,2
Maruti,Ertiga,2013,93.7,1373.0,16.02,2
Maruti,Ertiga,2013,80.9,1373.0,22.8,1
Maruti,Ertiga,2014,93.7,1373.0,16.02,8
Maruti,Ertiga,2014,88.76,1248.0,20.77,5
Maruti,Ertiga,2014,88.8,1248.0,20.77,4
Maruti,Ertiga,2014,88.5,1248.0,25.47,1
Maruti,Ertiga,2015,88.8,1248.0,20.77,4
Maruti,Ertiga,2015,88.76,1248.0,20.77,2
Maruti,Ertiga,2015,93.7,1373.0,16.02,1
Maruti,Ertiga,2015,91.1,1373.0,17.5,1
Maruti,Ertiga,2015,88.5,1248.0,24.52,1
Maruti,Ertiga,2016,88.5,1248.0,25.47,5
Maruti,Ertiga,2016,88.5,1248.0,24.52,3
Maruti,Ertiga,2016,88.76,1248.0,20.77,3
Maruti,Ertiga,2016,103.0,1462.0,19.34,1
Maruti,Ertiga,2016,93.7,1373.0,16.02,1
Maruti,Ertiga,2016,88.8,1248.0,20.77,1
Maruti,Ertiga,2016,88.7,1248.0,20.77,1
Maruti,Ertiga,2016,80.46,1373.0,17.5,1
Maruti,Ertiga,2017,88.5,1248.0,24.52,4
Maruti,Ertiga,2017,80.46,1373.0,17.5,2
Maruti,Ertiga,2017,88.5,1248.0,25.47,2
Maruti,Ertiga,2017,103.0,1462.0,18.69,1
Maruti,Ertiga,2017,88.76,1248.0,20.77,1
Maruti,Ertiga,2018,88.5,1248.0,25.47,2
Maruti,Ertiga,2018,93.7,1373.0,16.02,1
Maruti,Ertiga,2018,91.1,1373.0,17.5,1
Maruti,Ertiga,2018,88.5,1248.0,24.52,1
Maruti,Esteem,2003,85.0,1298.0,15.9,1
Maruti,Esteem,2004,85.0,1298.0,15.9,1
Maruti,Esteem,2005,85.0,1298.0,15.9,2
Maruti,Esteem,2006,85.0,1298.0,15.9,1
Maruti,Esteem,2007,85.0,1298.0,15.9,1
Maruti,Grand,2008,163.5,1995.0,9.8,1
Maruti,Grand,2008,163.5,1995.0,9.7,1
Maruti,Grand,2017,163.5,2393.0,10.4,1
Maruti,Grand,2018,163.5,2393.0,10.4,1
Maruti,Ignis,2017,81.8,1197.0,20.89,6
Maruti,Ignis,2017,74.0,1248.0,26.8,1
Maruti,Ignis,2019,81.8,1197.0,20.89,3
Maruti,Omni,2004,35.0,796.0,19.7,1
Maruti,Omni,2005,34.2,796.0,16.8,1
Maruti,Omni,2010,35.0,796.0,19.7,1
Maruti,Omni,2010,35.0,796.0,14.0,1
Maruti,Omni,2011,35.0,796.0,14.0,1
Maruti,Omni,2011,35.0,796.0,19.7,1
Maruti,Omni,2012,34.2,796.0,16.8,1
Maruti,Omni,2012,35.0,796.0,14.0,1
Maruti,Omni,2012,35.0,796.0,19.7,1
Maruti,Omni,2013,34.2,796.0,16.8,3
Maruti,Omni,2013,35.0,796.0,14.0,1
Maruti,Omni,2015,34.2,796.0,16.8,2
Maruti,Omni,2015,35.0,796.0,14.0,1
Maruti,Omni,2016,35.0,796.0,14.0,2
Maruti,Omni,2017,35.0,796.0,14.0,2
Maruti,Omni,2017,34.2,796.0,16.8,1
Maruti,Omni,2019,35.0,796.0,14.0,1
Maruti,Omni,2019,34.2,796.0,16.8,1
Maruti,Ritz,2009,73.9,1248.0,21.1,2
Maruti,Ritz,2009,73.94,1248.0,23.2,1
Maruti,Ritz,2010,73.9,1248.0,21.1,8
Maruti,Ritz,2010,85.8,1197.0,21.1,1
Maruti,Ritz,2011,73.9,1248.0,21.1,7
Maruti,Ritz,2011,85.8,1197.0,18.5,5
Maruti,Ritz,2011,73.94,1248.0,23.2,3
Maruti,Ritz,2012,73.94,1248.0,23.2,6
Maruti,Ritz,2012,85.8,1197.0,18.5,4
Maruti,Ritz,2012,73.9,1248.0,21.1,3
Maruti,Ritz,2012,85.8,1197.0,21.1,1
Maruti,Ritz,2012,85.8,1197.0,17.16,1
Maruti,Ritz,2013,73.9,1248.0,21.1,4
Maruti,Ritz,2013,73.94,1248.0,23.2,4
Maruti,Ritz,2013,85.8,1197.0,18.5,2
Maruti,Ritz,2013,85.8,1197.0,21.1,1
Maruti,Ritz,2014,73.94,1248.0,23.2,3
Maruti,Ritz,2014,85.8,1197.0,18.5,2
Maruti,Ritz,2014,85.8,1197.0,21.1,2
Maruti,Ritz,2015,73.94,1248.0,23.2,6
Maruti,Ritz,2015,85.8,1197.0,18.5,1
Maruti,Ritz,2015,73.9,1248.0,21.1,1
Maruti,Ritz,2016,85.8,1197.0,18.5,4
Maruti,Ritz,2016,73.94,1248.0,23.2,4
Maruti,Ritz,2016,85.8,1197.0,21.1,2
Maruti,S,2015,88.5,1248.0,23.65,2
Maruti,S,2015,118.0,1598.0,22.7,1
Maruti,S,2016,118.0,1598.0,22.7,2
Maruti,S,2016,88.5,1248.0,23.65,1
Maruti,S,2017,88.5,1248.0,15.0,1
Maruti,S-Cross,2016,88.5,1248.0,25.1,2
Maruti,S-Cross,2018,88.5,1248.0,25.1,1
Maruti,SX4,2007,104.68,1586.0,15.0,3
Maruti,SX4,2008,104.68,1586.0,15.6,1
Maruti,SX4,2008,104.68,1586.0,15.0,1
Maruti,SX4,2008,103.2,1586.0,16.51,1
Maruti,SX4,2009,104.68,1586.0,15.0,1
Maruti,SX4,2009,103.3,1586.0,15.5,1
Maruti,SX4,2009,103.3,1586.0,12.6,1
Maruti,SX4,2009,103.2,1586.0,12.6,1
Maruti,SX4,2010,103.3,1586.0,15.5,4
Maruti,SX4,2010,104.68,1586.0,15.6,1
Maruti,SX4,2010,103.2,1586.0,16.51,1
Maruti,SX4,2011,88.8,1248.0,21.5,3
Maruti,SX4,2011,103.3,1586.0,15.5,2
Maruti,SX4,2011,104.68,1586.0,15.0,1
Maruti,SX4,2011,103.2,1586.0,16.51,1
Maruti,SX4,2012,88.8,1248.0,21.5,2
Maruti,SX4,2012,103.3,1586.0,21.4,1
Maruti,SX4,2012,103.3,1586.0,15.5,1
Maruti,SX4,2013,103.3,1586.0,15.5,2
Maruti,SX4,2013,88.8,1248.0,21.5,1
Maruti,SX4,2014,85.7,1586.0,22.1,1
Maruti,SX4,2014,88.8,1248.0,21.5,1
Maruti,SX4,2014,88.73,1248.0,21.79,1
Maruti,SX4,2015,118.0,1598.0,22.7,1
Maruti,SX4,2015,88.73,1248.0,21.79,1
Maruti,SX4,2015,85.7,1586.0,22.1,1
Maruti,SX4,2016,118.0,1598.0,22.7,4
Maruti,SX4,2016,88.5,1248.0,23.65,2
Maruti,SX4,2017,88.5,1248.0,23.65,2
Maruti,Swift,2006,81.8,1197.0,20.4,1
Maruti,Swift,2007,74.0,1248.0,17.8,2
Maruti,Swift,2007,75.0,1248.0,17.8,2
Maruti,Swift,2008,75.0,1248.0,17.8,5
Maruti,Swift,2008,88.2,1298.0,16.1,4
Maruti,Swift,2008,85.8,1298.0,17.5,3
Maruti,Swift,2008,73.9,1248.0,19.3,2
Maruti,Swift,2008,83.11,1197.0,20.4,1
Maruti,Swift,2008,81.8,1197.0,20.4,1
Maruti,Swift,2008,74.0,1248.0,28.4,1
Maruti,Swift,2009,85.8,1298.0,17.5,4
Maruti,Swift,2009,73.9,1248.0,19.3,3
Maruti,Swift,2009,88.2,1298.0,16.1,3
Maruti,Swift,2009,75.0,1248.0,17.8,2
Maruti,Swift,2010,73.9,1248.0,19.3,10
Maruti,Swift,2010,75.0,1248.0,17.8,4
Maruti,Swift,2010,85.8,1298.0,17.5,4
Maruti,Swift,2010,88.2,1298.0,16.1,3
Maruti,Swift,2010,79.408,1248.0,17.8,2
Maruti,Swift,2010,85.8,1197.0,17.5,2
Maruti,Swift,2010,85.0,1197.0,16.1,1
Maruti,Swift,2010,81.8,1197.0,22.0,1
Maruti,Swift,2011,73.9,1248.0,19.3,5
Maruti,Swift,2011,85.8,1197.0,17.5,3
Maruti,Swift,2011,88.2,1298.0,16.1,1
Maruti,Swift,2011,85.8,1298.0,17.5,1
Maruti,Swift,2011,85.8,1197.0,18.6,1
Maruti,Swift,2011,74.0,1248.0,22.9,1
Maruti,Swift,2011,74.0,1248.0,17.8,1
Maruti,Swift,2012,74.0,1248.0,22.9,15
Maruti,Swift,2012,85.8,1298.0,17.5,7
Maruti,Swift,2012,74.0,1248.0,23.4,5
Maruti,Swift,2012,73.9,1248.0,19.3,3
Maruti,Swift,2012,85.8,1197.0,18.6,3
Maruti,Swift,2012,85.8,1197.0,19.1,3
Maruti,Swift,2012,85.8,1197.0,17.5,2
Maruti,Swift,2012,88.2,1298.0,16.1,1
Maruti,Swift,2012,85.0,1197.0,16.1,1
Maruti,Swift,2012,81.8,1197.0,22.0,1
Maruti,Swift,2012,75.0,1248.0,17.8,1
Maruti,Swift,2012,74.0,1248.0,28.4,1
Maruti,Swift,2012,74.0,1248.0,25.2,1
Maruti,Swift,2012,74.0,1248.0,17.8,1
Maruti,Swift,2013,74.0,1248.0,23.4,13
Maruti,Swift,2013,74.0,1248.0,22.9,10
Maruti,Swift,2013,74.0,1248.0,17.8,6
Maruti,Swift,2013,85.8,1197.0,18.6,5
Maruti,Swift,2013,74.0,1248.0,25.2,4
Maruti,Swift,2013,73.9,1248.0,19.3,3
Maruti,Swift,2013,74.0,1248.0,28.4,3
Maruti,Swift,2013,85.8,1197.0,19.1,3
Maruti,Swift,2013,85.8,1298.0,17.5,3
Maruti,Swift,2014,74.0,1248.0,22.9,14
Maruti,Swift,2014,74.0,1248.0,23.4,14
Maruti,Swift,2014,74.0,1248.0,25.2,11
Maruti,Swift,2014,85.8,1197.0,19.1,10
Maruti,Swift,2014,74.0,1248.0,26.59,4
Maruti,Swift,2014,85.8,1197.0,18.6,4
Maruti,Swift,2014,73.9,1248.0,19.3,4
Maruti,Swift,2014,74.0,1248.0,28.4,3
Maruti,Swift,2014,81.8,1197.0,20.4,3
Maruti,Swift,2014,75.0,1248.0,17.8,2
Maruti,Swift,2014,85.8,1298.0,17.5,1
Maruti,Swift,2014,85.0,1197.0,16.1,1
Maruti,Swift,2014,74.0,1248.0,17.8,1
Maruti,Swift,2015,74.0,1248.0,26.59,14
Maruti,Swift,2015,74.0,1248.0,25.2,10
Maruti,Swift,2015,74.0,1248.0,23.4,6
Maruti,Swift,2015,74.0,1248.0,28.4,6
Maruti,Swift,2015,83.14,1197.0,20.85,5
Maruti,Swift,2015,81.8,1197.0,20.4,4
Maruti,Swift,2015,73.9,1248.0,19.3,3
Maruti,Swift,2015,74.0,1248.0,22.9,3
Maruti,Swift,2015,85.8,1298.0,17.5,3
Maruti,Swift,2015,75.0,1248.0,17.8,2
Maruti,Swift,2015,85.8,1197.0,19.1,2
Maruti,Swift,2015,85.8,1197.0,17.5,1
Maruti,Swift,2015,77.00645161290322,1248.0,17.8,1
Maruti,Swift,2015,85.0,1197.0,16.1,1
Maruti,Swift,2015,85.8,1197.0,18.6,1
Maruti,Swift,2015,88.2,1298.0,16.1,1
Maruti,Swift,2016,74.0,1248.0,26.59,9
Maruti,Swift,2016,81.8,1197.0,20.4,7
Maruti,Swift,2016,74.0,1248.0,22.9,7
Maruti,Swift,2016,74.0,1248.0,25.2,6
Maruti,Swift,2016,73.9,1248.0,19.3,3
Maruti,Swift,2016,74.0,1248.0,23.4,3
Maruti,Swift,2016,74.0,1248.0,28.4,3
Maruti,Swift,2016,77.13020408163266,1248.0,17.8,3
Maruti,Swift,2016,81.8,1197.0,22.0,3
Maruti,Swift,2016,85.0,1197.0,16.1,2
Maruti,Swift,2016,85.8,1197.0,19.1,2
Maruti,Swift,2016,85.8,1197.0,18.6,1
Maruti,Swift,2016,83.14,1197.0,20.85,1
Maruti,Swift,2016,83.14,1197.0,18.5,1
Maruti,Swift,2016,74.0,1248.0,17.8,1
Maruti,Swift,2017,74.0,1248.0,26.59,9
Maruti,Swift,2017,81.8,1197.0,20.4,8
Maruti,Swift,2017,83.14,1197.0,20.85,4
Maruti,Swift,2017,74.0,1248.0,23.4,3
Maruti,Swift,2017,74.0,1248.0,28.4,3
Maruti,Swift,2017,74.0,1248.0,25.2,2
Maruti,Swift,2017,85.0,1197.0,16.1,1
Maruti,Swift,2017,83.14,1197.0,18.5,1
Maruti,Swift,2017,73.9,1248.0,19.3,1
Maruti,Swift,2018,74.0,1248.0,28.4,5
Maruti,Swift,2018,74.0,1248.0,25.2,2
Maruti,Swift,2018,88.2,1298.0,16.1,1
Maruti,Swift,2018,83.14,1197.0,20.85,1
Maruti,Swift,2018,81.8,1197.0,22.0,1
Maruti,Swift,2018,74.0,1248.0,26.59,1
Maruti,Swift,2018,74.0,1248.0,23.4,1
Maruti,Swift,2018,73.9,1248.0,19.3,1
Maruti,Swift,2019,74.0,1248.0,26.59,2
Maruti,Swift,2019,81.8,1197.0,22.0,2
Maruti,Swift,2019,74.0,1248.0,28.4,1
Maruti,Versa,2003,83.1,1298.0,11.3,1
Maruti,Versa,2006,83.1,1298.0,11.3,1
Maruti,Vitara,2016,88.5,1248.0,24.3,15
Maruti,Vitara,2017,88.5,1248.0,24.3,26
Maruti,Vitara,2018,88.5,1248.0,24.3,13
Maruti,Vitara,2019,88.5,1248.0,24.3,1
Maruti,Wagon,2002,67.1,998.0,18.9,1
Maruti,Wagon,2003,67.1,998.0,18.9,2
Maruti,Wagon,2003,64.0,1061.0,17.3,1
Maruti,Wagon,2004,67.1,998.0,18.9,3
Maruti,Wagon,2004,64.0,1061.0,17.3,1
Maruti,Wagon,2004,64.0,1061.0,14.0,1
Maruti,Wagon,2005,64.0,1061.0,17.3,1
Maruti,Wagon,2005,64.0,1061.0,14.0,1
Maruti,Wagon,2006,67.1,998.0,18.9,7
Maruti,Wagon,2006,67.0,1061.0,18.9,1
Maruti,Wagon,2006,64.0,1061.0,17.3,1
Maruti,Wagon,2007,67.1,998.0,18.9,4
Maruti,Wagon,2007,64.0,1061.0,17.3,2
Maruti,Wagon,2007,64.0,1061.0,14.0,2
Maruti,Wagon,2007,57.5,1061.0,17.3,1
Maruti,Wagon,2008,67.0,1061.0,18.9,2
Maruti,Wagon,2008,67.1,998.0,18.9,2
Maruti,Wagon,2008,64.0,1061.0,14.0,1
Maruti,Wagon,2008,57.5,1061.0,17.3,1
Maruti,Wagon,2009,67.0,1061.0,18.9,2
Maruti,Wagon,2009,67.1,998.0,18.9,2
Maruti,Wagon,2009,64.0,1061.0,14.0,1
Maruti,Wagon,2009,57.5,1061.0,17.3,1
Maruti,Wagon,2010,67.1,998.0,18.9,6
Maruti,Wagon,2010,67.04,998.0,22.5,5
Maruti,Wagon,2010,67.0,1061.0,18.9,1
Maruti,Wagon,2010,58.2,998.0,26.2,1
Maruti,Wagon,2010,58.16,998.0,26.6,1
Maruti,Wagon,2011,67.1,998.0,18.9,8
Maruti,Wagon,2011,67.04,998.0,22.5,1
Maruti,Wagon,2011,67.04,998.0,20.51,1
Maruti,Wagon,2011,67.0,998.0,22.5,1
Maruti,Wagon,2012,67.1,998.0,18.9,8
Maruti,Wagon,2012,58.2,998.0,26.2,5
Maruti,Wagon,2012,67.04,998.0,22.5,3
Maruti,Wagon,2013,67.1,998.0,18.9,4
Maruti,Wagon,2013,58.16,998.0,26.6,4
Maruti,Wagon,2013,67.04,998.0,20.51,3
Maruti,Wagon,2013,67.04,998.0,33.54,2
Maruti,Wagon,2013,67.04,998.0,22.5,1
Maruti,Wagon,2013,67.0,1061.0,18.9,1
Maruti,Wagon,2013,64.0,1061.0,14.0,1
Maruti,Wagon,2014,67.04,998.0,20.51,7
Maruti,Wagon,2014,67.04,998.0,22.5,7
Maruti,Wagon,2014,58.16,998.0,26.6,5
Maruti,Wagon,2014,67.04,998.0,33.54,3
Maruti,Wagon,2014,67.1,998.0,18.9,2
Maruti,Wagon,2014,81.8,1197.0,21.5,1
Maruti,Wagon,2014,58.2,998.0,26.2,1
Maruti,Wagon,2015,67.1,998.0,18.9,6
Maruti,Wagon,2015,67.04,998.0,20.51,4
Maruti,Wagon,2015,81.8,1197.0,21.5,4
Maruti,Wagon,2015,67.04,998.0,22.5,3
Maruti,Wagon,2015,58.16,998.0,26.6,2
Maruti,Wagon,2015,67.0,998.0,20.51,1
Maruti,Wagon,2015,58.2,998.0,26.2,1
Maruti,Wagon,2016,67.0,998.0,20.51,4
Maruti,Wagon,2016,67.0,998.0,22.5,3
Maruti,Wagon,2016,67.04,998.0,20.51,3
Maruti,Wagon,2016,67.1,998.0,18.9,3
Maruti,Wagon,2016,67.04,998.0,22.5,1
Maruti,Wagon,2016,58.16,998.0,26.6,1
Maruti,Wagon,2017,67.0,998.0,20.51,3
Maruti,Wagon,2017,67.0,998.0,22.5,2
Maruti,Wagon,2017,67.04,998.0,22.5,2
Maruti,Wagon,2017,67.04,998.0,20.51,1
Maruti,Wagon,2018,81.8,1197.0,21.5,1
Maruti,Wagon,2018,67.1,998.0,18.9,1
Maruti,Wagon,2018,67.04,998.0,22.5,1
Maruti,Wagon,2018,67.04,998.0,20.51,1
Maruti,Wagon,2018,67.0,998.0,22.5,1
Maruti,Wagon,2018,67.0,998.0,20.51,1
Maruti,Wagon,2019,81.8,1197.0,21.5,2
Maruti,Wagon,2019,67.04,998.0,22.5,1
Maruti,Zen,1998,60.0,993.0,17.3,2
Maruti,Zen,1999,60.0,993.0,17.3,1
Maruti,Zen,2000,60.0,993.0,17.3,1
Maruti,Zen,2002,60.0,993.0,17.3,2
Maruti,Zen,2003,60.0,993.0,17.3,2
Maruti,Zen,2004,60.0,993.0,17.3,1
Maruti,Zen,2005,60.0,993.0,17.3,2
Maruti,Zen,2006,60.0,993.0,17.3,2
Maruti,Zen,2006,67.1,998.0,18.2,1
Maruti,Zen,2007,67.1,998.0,18.2,2
Maruti,Zen,2007,64.0,1061.0,18.2,2
Maruti,Zen,2008,67.1,998.0,18.2,1
Maruti,Zen,2008,64.0,1061.0,18.2,1
Maruti,Zen,2008,67.1,998.0,26.3,1
Maruti,Zen,2009,60.0,993.0,17.3,1
Maruti,Zen,2009,67.1,998.0,18.2,1
Maruti,Zen,2009,67.1,998.0,19.0,1
Maruti,Zen,2010,67.1,998.0,19.0,1
Maruti,Zen,2010,67.1,998.0,18.2,1
Maruti,Zen,2010,64.0,1061.0,18.2,1
Maruti,Zen,2011,67.1,998.0,19.0,3
Maruti,Zen,2011,67.1,998.0,26.3,1
Maruti,Zen,2011,64.0,1061.0,18.2,1
Maruti,Zen,2012,67.1,998.0,18.2,1
Mercedes-Benz,A,2013,107.3,2143.0,20.0,4
Mercedes-Benz,A,2013,120.7,1595.0,15.5,1
Mercedes-Benz,A,2014,107.3,2143.0,20.0,1
Mercedes-Benz,A,2015,136.0,2143.0,20.0,1
Mercedes-Benz,A,2015,120.7,1595.0,15.5,1
Mercedes-Benz,A,2015,107.3,2143.0,20.0,1
Mercedes-Benz,A,2016,136.0,2143.0,20.0,1
Mercedes-Benz,A,2016,122.0,1595.0,15.5,1
Mercedes-Benz,A,2016,107.3,2143.0,20.0,1
Mercedes-Benz,B,2012,120.69,1595.0,14.8,1
Mercedes-Benz,B,2013,120.7,1595.0,14.8,4
Mercedes-Benz,B,2013,107.3,2147.0,15.0,1
Mercedes-Benz,B,2014,120.7,1595.0,14.8,3
Mercedes-Benz,B,2014,107.3,2147.0,15.0,1
Mercedes-Benz,B,2014,107.3,2143.0,15.0,1
Mercedes-Benz,B,2015,120.7,1595.0,11.9,1
Mercedes-Benz,B,2016,107.3,2143.0,15.0,1
Mercedes-Benz,B,2017,107.3,2143.0,15.0,2
Mercedes-Benz,C-Class,2018,194.0,1950.0,16.1,1
Mercedes-Benz,C-Class,2019,194.0,1950.0,16.1,2
Mercedes-Benz,CLA,2015,360.0,1991.0,15.04,1
Mercedes-Benz,CLA,2015,136.0,2143.0,17.9,1
Mercedes-Benz,CLA,2016,183.0,1991.0,15.04,2
Mercedes-Benz,CLA,2016,136.0,2143.0,17.9,1
Mercedes-Benz,CLA,2017,136.0,2143.0,17.9,5
Mercedes-Benz,CLA,2017,183.0,1991.0,15.04,1
Mercedes-Benz,CLA,2019,136.0,2143.0,17.9,4
Mercedes-Benz,CLS-Class,2010,271.72,3498.0,9.9,1
Mercedes-Benz,E-Class,1998,157.7,1796.0,10.0,1
Mercedes-Benz,E-Class,2001,203.14302659956866,2148.0,15.0,1
Mercedes-Benz,E-Class,2003,203.0,2497.0,11.2,1
Mercedes-Benz,E-Class,2004,157.7,1796.0,10.5,1
Mercedes-Benz,E-Class,2005,198.5,2987.0,11.0,3
Mercedes-Benz,E-Class,2006,198.5,2987.0,11.0,1
Mercedes-Benz,E-Class,2007,198.5,2987.0,11.0,2
Mercedes-Benz,E-Class,2008,231.1,2997.0,9.5,1
Mercedes-Benz,E-Class,2008,198.5,2987.0,11.0,1
Mercedes-Benz,E-Class,2008,157.7,2496.0,10.0,1
Mercedes-Benz,E-Class,2009,198.5,2987.0,11.0,3
Mercedes-Benz,E-Class,2009,272.0,3498.0,10.93,2
Mercedes-Benz,E-Class,2009,157.7,2496.0,10.0,1
Mercedes-Benz,E-Class,2010,203.0,2143.0,14.21,3
Mercedes-Benz,E-Class,2010,204.0,2497.0,10.93,2
Mercedes-Benz,E-Class,2010,272.0,3498.0,10.93,1
Mercedes-Benz,E-Class,2011,203.0,2143.0,14.21,6
Mercedes-Benz,E-Class,2011,185.0,1796.0,12.3,3
Mercedes-Benz,E-Class,2011,157.7,1796.0,10.5,1
Mercedes-Benz,E-Class,2011,196.05384615384614,2148.0,15.0,1
Mercedes-Benz,E-Class,2011,210.0,2987.0,11.5,1
Mercedes-Benz,E-Class,2011,204.0,2497.0,10.93,1
Mercedes-Benz,E-Class,2011,204.0,2143.0,13.0,1
Mercedes-Benz,E-Class,2012,203.0,2143.0,14.21,1
Mercedes-Benz,E-Class,2012,157.7,2496.0,10.0,1
Mercedes-Benz,E-Class,2013,170.0,2148.0,10.0,5
Mercedes-Benz,E-Class,2013,203.0,2143.0,14.21,4
Mercedes-Benz,E-Class,2013,204.0,2143.0,13.0,1
Mercedes-Benz,E-Class,2013,201.1,2143.0,13.0,1
Mercedes-Benz,E-Class,2013,194.0,1950.0,16.1,1
Mercedes-Benz,E-Class,2013,181.03,1991.0,12.0,1
Mercedes-Benz,E-Class,2013,157.7,1796.0,10.0,1
Mercedes-Benz,E-Class,2014,203.0,2143.0,14.21,6
Mercedes-Benz,E-Class,2014,201.1,2143.0,13.0,3
Mercedes-Benz,E-Class,2014,204.0,2143.0,13.0,2
Mercedes-Benz,E-Class,2014,261.5,2987.0,13.0,1
Mercedes-Benz,E-Class,2014,258.0,2987.0,13.0,1
Mercedes-Benz,E-Class,2014,184.0,1991.0,12.0,1
Mercedes-Benz,E-Class,2014,170.0,2148.0,10.0,1
Mercedes-Benz,E-Class,2014,157.7,1796.0,10.5,1
Mercedes-Benz,E-Class,2015,201.1,2143.0,13.0,5
Mercedes-Benz,E-Class,2015,204.0,2143.0,13.0,2
Mercedes-Benz,E-Class,2015,333.0,2996.0,10.0,1
Mercedes-Benz,E-Class,2015,265.0,2987.0,13.0,1
Mercedes-Benz,E-Class,2015,210.0,2987.0,11.5,1
Mercedes-Benz,E-Class,2016,204.0,2143.0,13.0,6
Mercedes-Benz,E-Class,2016,204.0,2143.0,15.0,2
Mercedes-Benz,E-Class,2016,203.0,2143.0,14.21,2
Mercedes-Benz,E-Class,2016,201.1,2143.0,13.0,1
Mercedes-Benz,E-Class,2016,185.0,1796.0,12.3,1
Mercedes-Benz,E-Class,2017,204.0,2143.0,15.0,3
Mercedes-Benz,E-Class,2017,204.0,2143.0,13.0,3
Mercedes-Benz,E-Class,2017,265.0,2987.0,13.0,1
Mercedes-Benz,E-Class,2017,191.34,1950.0,12.6,1
Mercedes-Benz,E-Class,2018,191.34,1950.0,12.6,2
Mercedes-Benz,E-Class,2018,194.0,1950.0,16.1,1
Mercedes-Benz,E-Class,2018,204.0,2143.0,15.0,1
Mercedes-Benz,E-Class,2018,265.0,2987.0,13.0,1
Mercedes-Benz,E-Class,2018,258.0,2987.0,13.0,1
Mercedes-Benz,E-Class,2019,258.0,2987.0,18.0,1
Mercedes-Benz,GL-Class,2010,224.0,2987.0,12.0,1
Mercedes-Benz,GL-Class,2013,254.8,2987.0,11.3,2
Mercedes-Benz,GL-Class,2013,224.0,2987.0,12.0,2
Mercedes-Benz,GL-Class,2014,224.0,2987.0,12.0,2
Mercedes-Benz,GL-Class,2014,254.8,2987.0,11.3,1
Mercedes-Benz,GL-Class,2015,254.8,2987.0,11.3,3
Mercedes-Benz,GL-Class,2015,224.0,2987.0,12.0,2
Mercedes-Benz,GL-Class,2016,224.0,2987.0,12.0,1
Mercedes-Benz,GL-Class,2016,254.8,2987.0,11.3,1
Mercedes-Benz,GLA,2014,136.0,2143.0,17.9,2
Mercedes-Benz,GLA,2015,136.0,2143.0,17.9,5
Mercedes-Benz,GLA,2016,136.0,2143.0,17.9,4
Mercedes-Benz,GLA,2016,183.0,1991.0,13.7,2
Mercedes-Benz,GLA,2017,136.0,2143.0,17.9,4
Mercedes-Benz,GLA,2018,183.0,1991.0,13.7,1
Mercedes-Benz,GLA,2018,136.0,2143.0,17.9,1
Mercedes-Benz,GLA,2019,170.0,2143.0,17.9,1
Mercedes-Benz,GLC,2016,170.0,2143.0,17.9,1
Mercedes-Benz,GLC,2017,170.0,2143.0,17.9,4
Mercedes-Benz,GLC,2017,168.0,2143.0,17.9,1
Mercedes-Benz,GLC,2018,367.0,2996.0,11.5,1
Mercedes-Benz,GLC,2018,170.0,2143.0,17.9,1
Mercedes-Benz,GLC,2019,170.0,2143.0,17.9,1
Mercedes-Benz,GLE,2016,254.79,2987.0,11.57,3
Mercedes-Benz,GLE,2016,201.15,2143.0,17.9,3
Mercedes-Benz,GLE,2017,254.79,2987.0,11.57,3
Mercedes-Benz,GLE,2017,201.15,2143.0,17.9,2
Mercedes-Benz,GLE,2018,254.79,2987.0,11.57,3
Mercedes-Benz,GLS,2017,258.0,2987.0,11.0,1
Mercedes-Benz,GLS,2018,258.0,2987.0,11.0,1
Mercedes-Benz,M-Class,2008,224.34,2987.0,8.7,1
Mercedes-Benz,M-Class,2009,224.34,2987.0,8.7,3
Mercedes-Benz,M-Class,2011,224.0,2987.0,14.0,2
Mercedes-Benz,M-Class,2012,165.0,2987.0,14.0,3
Mercedes-Benz,M-Class,2012,254.8,2987.0,11.74,2
Mercedes-Benz,M-Class,2012,224.0,2987.0,14.0,1
Mercedes-Benz,M-Class,2012,203.2,2143.0,15.26,1
Mercedes-Benz,M-Class,2013,254.8,2987.0,11.74,1
Mercedes-Benz,M-Class,2014,203.2,2143.0,15.26,3
Mercedes-Benz,M-Class,2014,165.0,2987.0,14.0,2
Mercedes-Benz,M-Class,2015,165.0,2987.0,14.0,2
Mercedes-Benz,M-Class,2015,203.2,2143.0,15.26,1
Mercedes-Benz,M-Class,2016,165.0,2987.0,14.0,3
Mercedes-Benz,M-Class,2016,203.2,2143.0,15.26,2
Mercedes-Benz,New,2005,178.0,1796.0,11.7,1
